fecha_mes,id_producto,stock_disponible
2025-11-01,SKU00648,32
2025-11-01,SKU00649,286
2025-11-01,SKU00650,234
2025-11-01,SKU00651,228
2025-11-01,SKU00652,43
2025-11-01,SKU00653,53
2025-11-01,SKU00654,59
2025-11-01,SKU00655,49
2025-11-01,SKU00656,34
2025-11-01,SKU00657,95
2025-11-01,SKU00658,20
2025-11-01,SKU00659,69
2025-11-01,SKU00660,54
2025-11-01,SKU00661,222
2025-11-01,SKU00662,111
2025-11-01,SKU00663,54
2025-11-01,SKU00664,301
2025-11-01,SKU00665,16
2025-11-01,SKU00667,31
2025-11-01,SKU00668,224
2025-11-01,SKU00669,77
2025-11-01,SKU00670,6
2025-11-01,SKU00671,34
2025-11-01,SKU00673,153
2025-11-01,SKU00674,36
2025-11-01,SKU00676,8
2025-11-01,SKU00677,81
2025-11-01,SKU00678,178
2025-11-01,SKU00680,67
2025-11-01,SKU00681,677
2025-11-01,SKU00682,19
2025-11-01,SKU00683,54
2025-11-01,SKU00684,52
2025-11-01,SKU00685,49
2025-11-01,SKU00686,21
2025-11-01,SKU00687,141
2025-11-01,SKU00688,131
2025-11-01,SKU00689,374
2025-11-01,SKU00690,15
2025-11-01,SKU00691,28
2025-11-01,SKU00692,29
2025-11-01,SKU00693,75
2025-11-01,SKU00695,16
2025-11-01,SKU00696,69
2025-11-01,SKU00697,81
2025-11-01,SKU00698,20
2025-11-01,SKU00700,69
2025-11-01,SKU00701,52
2025-11-01,SKU00702,82
2025-11-01,SKU00703,18
2025-11-01,SKU00704,12
2025-11-01,SKU00705,72
2025-11-01,SKU00706,38
2025-11-01,SKU00708,31
2025-11-01,SKU00709,25
2025-11-01,SKU00710,162
2025-11-01,SKU00711,36
2025-11-01,SKU00713,11
2025-11-01,SKU00714,154
2025-11-01,SKU00715,23
2025-11-01,SKU00716,36
2025-11-01,SKU00717,122
2025-11-01,SKU00718,60
2025-11-01,SKU00719,201
2025-11-01,SKU00720,365
2025-11-01,SKU00721,60
2025-11-01,SKU00722,156
2025-11-01,SKU00723,335
2025-11-01,SKU00724,15
2025-11-01,SKU00726,114
2025-11-01,SKU00727,19
2025-11-01,SKU00728,53
2025-11-01,SKU00730,63
2025-11-01,SKU00731,74
2025-11-01,SKU00732,261
2025-11-01,SKU00734,61
2025-11-01,SKU00735,326
2025-11-01,SKU00737,221
2025-11-01,SKU00738,9
2025-11-01,SKU00739,426
2025-11-01,SKU00740,39
2025-11-01,SKU00742,13
2025-11-01,SKU00743,48
2025-11-01,SKU00744,77
2025-11-01,SKU00746,131
2025-11-01,SKU00747,13
2025-11-01,SKU00748,66
2025-11-01,SKU00749,7
2025-11-01,SKU00750,136
2025-11-01,SKU00751,107
2025-11-01,SKU00752,103
2025-11-01,SKU00753,59
2025-11-01,SKU00755,48
2025-11-01,SKU00758,8
2025-11-01,SKU00759,90
2025-11-01,SKU00760,75
2025-11-01,SKU00761,47
2025-11-01,SKU00762,33
2025-11-01,SKU00763,31
2025-11-01,SKU00764,35
2025-11-01,SKU00765,70
2025-11-01,SKU00767,42
2025-11-01,SKU00768,12
2025-11-01,SKU00770,42
2025-11-01,SKU00772,74
2025-11-01,SKU00773,124
2025-11-01,SKU00774,147
2025-11-01,SKU00775,44
2025-11-01,SKU00776,44
2025-11-01,SKU00777,68
2025-11-01,SKU00778,87
2025-11-01,SKU00779,24
2025-11-01,SKU00780,159
2025-11-01,SKU00781,24
2025-11-01,SKU00782,6
2025-11-01,SKU00783,44
2025-11-01,SKU00784,63
2025-11-01,SKU00785,184
2025-11-01,SKU00789,13
2025-11-01,SKU00790,53
2025-11-01,SKU00791,71
2025-11-01,SKU00792,150
2025-11-01,SKU00793,32
2025-11-01,SKU00794,101
2025-11-01,SKU00795,4
2025-11-01,SKU00796,25
2025-11-01,SKU00797,63
2025-11-01,SKU00798,19
2025-11-01,SKU00799,28
2025-12-01,SKU00001,49
2025-12-01,SKU00002,164
2025-12-01,SKU00004,260
2025-12-01,SKU00005,33
2025-12-01,SKU00006,114
2025-12-01,SKU00007,37
2025-12-01,SKU00008,52
2025-12-01,SKU00009,106
2025-12-01,SKU00010,44
2025-12-01,SKU00013,189
2025-12-01,SKU00014,14
2025-12-01,SKU00015,27
2025-12-01,SKU00016,58
2025-12-01,SKU00018,130
2025-12-01,SKU00019,57
2025-12-01,SKU00022,20
2025-12-01,SKU00024,15
2025-12-01,SKU00025,85
2025-12-01,SKU00026,168
2025-12-01,SKU00028,83
2025-12-01,SKU00029,24
2025-12-01,SKU00030,46
2025-12-01,SKU00032,392
2025-12-01,SKU00034,7
2025-12-01,SKU00035,22
2025-12-01,SKU00036,53
2025-12-01,SKU00037,11
2025-12-01,SKU00038,140
2025-12-01,SKU00039,24
2025-12-01,SKU00040,173
2025-12-01,SKU00041,11
2025-12-01,SKU00042,59
2025-12-01,SKU00043,51
2025-12-01,SKU00045,12
2025-12-01,SKU00046,13
2025-12-01,SKU00047,17
2025-12-01,SKU00048,22
2025-12-01,SKU00049,153
2025-12-01,SKU00051,7
2025-12-01,SKU00052,0
2025-12-01,SKU00053,14
2025-12-01,SKU00054,58
2025-12-01,SKU00055,13
2025-12-01,SKU00058,127
2025-12-01,SKU00059,15
2025-12-01,SKU00061,84
2025-12-01,SKU00062,36
2025-12-01,SKU00063,58
2025-12-01,SKU00065,147
2025-12-01,SKU00066,22
2025-12-01,SKU00067,74
2025-12-01,SKU00068,110
2025-12-01,SKU00070,33
2025-12-01,SKU00071,40
2025-12-01,SKU00072,116
2025-12-01,SKU00073,222
2025-12-01,SKU00074,149
2025-12-01,SKU00075,13
2025-12-01,SKU00076,111
2025-12-01,SKU00077,133
2025-12-01,SKU00080,47
2025-12-01,SKU00081,52
2025-12-01,SKU00082,4
2025-12-01,SKU00083,19
2025-12-01,SKU00084,33
2025-12-01,SKU00086,115
2025-12-01,SKU00087,31
2025-12-01,SKU00089,50
2025-12-01,SKU00091,18
2025-12-01,SKU00093,71
2025-12-01,SKU00095,20
2025-12-01,SKU00096,25
2025-12-01,SKU00097,102
2025-12-01,SKU00098,14
2025-12-01,SKU00100,88
2025-12-01,SKU00101,81
2025-12-01,SKU00103,24
2025-12-01,SKU00104,53
2025-12-01,SKU00105,27
2025-12-01,SKU00106,9
2025-12-01,SKU00107,19
2025-12-01,SKU00109,34
2025-12-01,SKU00110,167
2025-12-01,SKU00113,146
2025-12-01,SKU00114,12
2025-12-01,SKU00115,12
2025-12-01,SKU00116,33
2025-12-01,SKU00117,42
2025-12-01,SKU00118,19
2025-12-01,SKU00119,33
2025-12-01,SKU00120,102
2025-12-01,SKU00121,80
2025-12-01,SKU00122,24
2025-12-01,SKU00123,166
2025-12-01,SKU00124,24
2025-12-01,SKU00127,191
2025-12-01,SKU00130,10
2025-12-01,SKU00131,101
2025-12-01,SKU00132,79
2025-12-01,SKU00133,34
2025-12-01,SKU00134,34
2025-12-01,SKU00135,81
2025-12-01,SKU00136,550
2025-12-01,SKU00138,42
2025-12-01,SKU00139,59
2025-12-01,SKU00140,14
2025-12-01,SKU00141,79
2025-12-01,SKU00142,9
2025-12-01,SKU00143,89
2025-12-01,SKU00144,61
2025-12-01,SKU00145,143
2025-12-01,SKU00146,84
2025-12-01,SKU00147,99
2025-12-01,SKU00148,86
2025-12-01,SKU00149,13
2025-12-01,SKU00150,38
2025-12-01,SKU00151,13
2025-12-01,SKU00152,225
2025-12-01,SKU00153,48
2025-12-01,SKU00154,282
2025-12-01,SKU00155,34
2025-12-01,SKU00156,358
2025-12-01,SKU00158,42
2025-12-01,SKU00159,50
2025-12-01,SKU00160,0
2025-12-01,SKU00161,18
2025-12-01,SKU00162,15
2025-12-01,SKU00163,29
2025-12-01,SKU00164,33
2025-12-01,SKU00165,28
2025-12-01,SKU00166,29
2025-12-01,SKU00167,115
2025-12-01,SKU00168,11
2025-12-01,SKU00169,14
2025-12-01,SKU00170,28
2025-12-01,SKU00173,30
2025-12-01,SKU00174,7
2025-12-01,SKU00175,31
2025-12-01,SKU00176,80
2025-12-01,SKU00177,21
2025-12-01,SKU00178,272
2025-12-01,SKU00179,189
2025-12-01,SKU00180,136
2025-12-01,SKU00181,132
2025-12-01,SKU00182,36
2025-12-01,SKU00183,15
2025-12-01,SKU00184,62
2025-12-01,SKU00187,17
2025-12-01,SKU00188,26
2025-12-01,SKU00189,54
2025-12-01,SKU00190,200
2025-12-01,SKU00192,7
2025-12-01,SKU00193,14
2025-12-01,SKU00194,103
2025-12-01,SKU00195,75
2025-12-01,SKU00196,214
2025-12-01,SKU00199,66
2025-12-01,SKU00200,15
2025-12-01,SKU00201,47
2025-12-01,SKU00202,221
2025-12-01,SKU00203,46
2025-12-01,SKU00204,526
2025-12-01,SKU00206,24
2025-12-01,SKU00207,12
2025-12-01,SKU00208,2
2025-12-01,SKU00209,76
2025-12-01,SKU00210,28
2025-12-01,SKU00211,38
2025-12-01,SKU00212,50
2025-12-01,SKU00215,15
2025-12-01,SKU00217,21
2025-12-01,SKU00218,122
2025-12-01,SKU00220,31
2025-12-01,SKU00222,9
2025-12-01,SKU00223,1
2025-12-01,SKU00224,40
2025-12-01,SKU00225,33
2025-12-01,SKU00226,13
2025-12-01,SKU00227,18
2025-12-01,SKU00228,158
2025-12-01,SKU00229,39
2025-12-01,SKU00230,36
2025-12-01,SKU00231,13
2025-12-01,SKU00232,15
2025-12-01,SKU00233,20
2025-12-01,SKU00234,20
2025-12-01,SKU00235,40
2025-12-01,SKU00236,82
2025-12-01,SKU00238,96
2025-12-01,SKU00240,9
2025-12-01,SKU00242,52
2025-12-01,SKU00243,131
2025-12-01,SKU00245,32
2025-12-01,SKU00246,15
2025-12-01,SKU00247,25
2025-12-01,SKU00248,14
2025-12-01,SKU00249,32
2025-12-01,SKU00250,221
2025-12-01,SKU00251,109
2025-12-01,SKU00252,39
2025-12-01,SKU00253,10
2025-12-01,SKU00255,33
2025-12-01,SKU00256,62
2025-12-01,SKU00258,14
2025-12-01,SKU00259,239
2025-12-01,SKU00260,41
2025-12-01,SKU00261,16
2025-12-01,SKU00263,13
2025-12-01,SKU00264,21
2025-12-01,SKU00265,109
2025-12-01,SKU00266,18
2025-12-01,SKU00267,0
2025-12-01,SKU00268,247
2025-12-01,SKU00269,25
2025-12-01,SKU00271,86
2025-12-01,SKU00272,0
2025-12-01,SKU00273,91
2025-12-01,SKU00274,105
2025-12-01,SKU00276,32
2025-12-01,SKU00277,47
2025-12-01,SKU00278,72
2025-12-01,SKU00279,99
2025-12-01,SKU00280,10
2025-12-01,SKU00281,273
2025-12-01,SKU00282,33
2025-12-01,SKU00283,31
2025-12-01,SKU00284,23
2025-12-01,SKU00286,50
2025-12-01,SKU00287,26
2025-12-01,SKU00288,7
2025-12-01,SKU00289,11
2025-12-01,SKU00291,104
2025-12-01,SKU00292,0
2025-12-01,SKU00293,16
2025-12-01,SKU00294,13
2025-12-01,SKU00295,323
2025-12-01,SKU00296,155
2025-12-01,SKU00297,16
2025-12-01,SKU00298,88
2025-12-01,SKU00299,29
2025-12-01,SKU00300,23
2025-12-01,SKU00301,40
2025-12-01,SKU00302,139
2025-12-01,SKU00304,199
2025-12-01,SKU00305,26
2025-12-01,SKU00308,96
2025-12-01,SKU00309,29
2025-12-01,SKU00310,59
2025-12-01,SKU00311,112
2025-12-01,SKU00312,26
2025-12-01,SKU00313,262
2025-12-01,SKU00314,340
2025-12-01,SKU00316,28
2025-12-01,SKU00317,26
2025-12-01,SKU00319,8
2025-12-01,SKU00320,232
2025-12-01,SKU00321,23
2025-12-01,SKU00322,98
2025-12-01,SKU00323,16
2025-12-01,SKU00324,54
2025-12-01,SKU00325,64
2025-12-01,SKU00327,124
2025-12-01,SKU00328,73
2025-12-01,SKU00330,199
2025-12-01,SKU00331,0
2025-12-01,SKU00332,19
2025-12-01,SKU00333,155
2025-12-01,SKU00334,259
2025-12-01,SKU00335,18
2025-12-01,SKU00336,30
2025-12-01,SKU00337,146
2025-12-01,SKU00338,25
2025-12-01,SKU00339,26
2025-12-01,SKU00340,321
2025-12-01,SKU00341,162
2025-12-01,SKU00343,29
2025-12-01,SKU00344,371
2025-12-01,SKU00347,18
2025-12-01,SKU00348,78
2025-12-01,SKU00350,9
2025-12-01,SKU00351,47
2025-12-01,SKU00352,40
2025-12-01,SKU00353,39
2025-12-01,SKU00354,216
2025-12-01,SKU00355,9
2025-12-01,SKU00356,117
2025-12-01,SKU00357,38
2025-12-01,SKU00358,17
2025-12-01,SKU00359,17
2025-12-01,SKU00361,30
2025-12-01,SKU00363,91
2025-12-01,SKU00364,19
2025-12-01,SKU00365,22
2025-12-01,SKU00366,23
2025-12-01,SKU00367,125
2025-12-01,SKU00368,16
2025-12-01,SKU00369,189
2025-12-01,SKU00371,398
2025-12-01,SKU00372,47
2025-12-01,SKU00373,181
2025-12-01,SKU00374,68
2025-12-01,SKU00375,162
2025-12-01,SKU00376,153
2025-12-01,SKU00378,26
2025-12-01,SKU00380,25
2025-12-01,SKU00381,52
2025-12-01,SKU00383,313
2025-12-01,SKU00384,23
2025-12-01,SKU00386,74
2025-12-01,SKU00388,42
2025-12-01,SKU00389,41
2025-12-01,SKU00391,10
2025-12-01,SKU00392,2
2025-12-01,SKU00393,58
2025-12-01,SKU00395,38
2025-12-01,SKU00396,1
2025-12-01,SKU00398,262
2025-12-01,SKU00399,83
2025-12-01,SKU00400,101
2025-12-01,SKU00401,20
2025-12-01,SKU00403,45
2025-12-01,SKU00404,48
2025-12-01,SKU00405,91
2025-12-01,SKU00406,63
2025-12-01,SKU00407,129
2025-12-01,SKU00409,3
2025-12-01,SKU00410,111
2025-12-01,SKU00411,23
2025-12-01,SKU00413,24
2025-12-01,SKU00414,184
2025-12-01,SKU00415,40
2025-12-01,SKU00416,21
2025-12-01,SKU00417,539
2025-12-01,SKU00418,15
2025-12-01,SKU00419,25
2025-12-01,SKU00420,83
2025-12-01,SKU00422,19
2025-12-01,SKU00424,76
2025-12-01,SKU00425,16
2025-12-01,SKU00426,49
2025-12-01,SKU00427,24
2025-12-01,SKU00428,5
2025-12-01,SKU00429,193
2025-12-01,SKU00430,30
2025-12-01,SKU00431,131
2025-12-01,SKU00432,56
2025-12-01,SKU00433,86
2025-12-01,SKU00434,19
2025-12-01,SKU00435,21
2025-12-01,SKU00437,16
2025-12-01,SKU00438,10
2025-12-01,SKU00439,16
2025-12-01,SKU00441,10
2025-12-01,SKU00443,11
2025-12-01,SKU00444,48
2025-12-01,SKU00446,69
2025-12-01,SKU00447,396
2025-12-01,SKU00448,32
2025-12-01,SKU00452,13
2025-12-01,SKU00453,62
2025-12-01,SKU00454,88
2025-12-01,SKU00455,81
2025-12-01,SKU00456,38
2025-12-01,SKU00457,76
2025-12-01,SKU00458,27
2025-12-01,SKU00459,130
2025-12-01,SKU00460,257
2025-12-01,SKU00461,0
2025-12-01,SKU00462,85
2025-12-01,SKU00464,137
2025-12-01,SKU00465,14
2025-12-01,SKU00466,59
2025-12-01,SKU00469,5
2025-12-01,SKU00470,8
2025-12-01,SKU00471,35
2025-12-01,SKU00472,21
2025-12-01,SKU00473,89
2025-12-01,SKU00474,98
2025-12-01,SKU00475,23
2025-12-01,SKU00476,45
2025-12-01,SKU00477,40
2025-12-01,SKU00478,51
2025-12-01,SKU00481,39
2025-12-01,SKU00483,22
2025-12-01,SKU00484,3
2025-12-01,SKU00485,95
2025-12-01,SKU00486,31
2025-12-01,SKU00488,71
2025-12-01,SKU00489,90
2025-12-01,SKU00490,71
2025-12-01,SKU00491,47
2025-12-01,SKU00492,68
2025-12-01,SKU00493,48
2025-12-01,SKU00497,46
2025-12-01,SKU00498,37
2025-12-01,SKU00499,15
2025-12-01,SKU00500,79
2025-12-01,SKU00501,8
2025-12-01,SKU00502,0
2025-12-01,SKU00503,17
2025-12-01,SKU00506,69
2025-12-01,SKU00507,297
2025-12-01,SKU00508,87
2025-12-01,SKU00509,57
2025-12-01,SKU00510,113
2025-12-01,SKU00511,9
2025-12-01,SKU00512,43
2025-12-01,SKU00513,35
2025-12-01,SKU00515,24
2025-12-01,SKU00517,49
2025-12-01,SKU00518,51
2025-12-01,SKU00520,2
2025-12-01,SKU00521,17
2025-12-01,SKU00522,11
2025-12-01,SKU00523,4
2025-12-01,SKU00524,16
2025-12-01,SKU00525,17
2025-12-01,SKU00526,507
2025-12-01,SKU00527,21
2025-12-01,SKU00528,33
2025-12-01,SKU00529,487
2025-12-01,SKU00530,432
2025-12-01,SKU00531,40
2025-12-01,SKU00533,169
2025-12-01,SKU00535,38
2025-12-01,SKU00536,19
2025-12-01,SKU00537,217
2025-12-01,SKU00538,13
2025-12-01,SKU00539,15
2025-12-01,SKU00540,123
2025-12-01,SKU00541,108
2025-12-01,SKU00542,45
2025-12-01,SKU00543,80
2025-12-01,SKU00544,39
2025-12-01,SKU00545,16
2025-12-01,SKU00546,201
2025-12-01,SKU00547,81
2025-12-01,SKU00548,39
2025-12-01,SKU00549,13
2025-12-01,SKU00550,18
2025-12-01,SKU00551,1
2025-12-01,SKU00552,21
2025-12-01,SKU00553,38
2025-12-01,SKU00556,111
2025-12-01,SKU00557,58
2025-12-01,SKU00558,10
2025-12-01,SKU00559,94
2025-12-01,SKU00560,124
2025-12-01,SKU00561,37
2025-12-01,SKU00562,89
2025-12-01,SKU00563,158
2025-12-01,SKU00564,54
2025-12-01,SKU00565,36
2025-12-01,SKU00566,123
2025-12-01,SKU00567,18
2025-12-01,SKU00568,25
2025-12-01,SKU00569,133
2025-12-01,SKU00570,12
2025-12-01,SKU00571,42
2025-12-01,SKU00572,22
2025-12-01,SKU00573,106
2025-12-01,SKU00574,103
2025-12-01,SKU00577,70
2025-12-01,SKU00578,42
2025-12-01,SKU00579,36
2025-12-01,SKU00581,65
2025-12-01,SKU00582,4
2025-12-01,SKU00583,35
2025-12-01,SKU00586,24
2025-12-01,SKU00588,80
2025-12-01,SKU00589,91
2025-12-01,SKU00591,25
2025-12-01,SKU00592,21
2025-12-01,SKU00593,15
2025-12-01,SKU00595,19
2025-12-01,SKU00596,33
2025-12-01,SKU00597,52
2025-12-01,SKU00598,58
2025-12-01,SKU00600,45
2025-12-01,SKU00601,72
2025-12-01,SKU00603,23
2025-12-01,SKU00604,20
2025-12-01,SKU00605,374
2025-12-01,SKU00606,65
2025-12-01,SKU00607,99
2025-12-01,SKU00608,2
2025-12-01,SKU00609,14
2025-12-01,SKU00610,2
2025-12-01,SKU00611,46
2025-12-01,SKU00612,41
2025-12-01,SKU00613,2
2025-12-01,SKU00614,11
2025-12-01,SKU00616,38
2025-12-01,SKU00617,5
2025-12-01,SKU00618,63
2025-12-01,SKU00619,59
2025-12-01,SKU00620,31
2025-12-01,SKU00621,19
2025-12-01,SKU00622,24
2025-12-01,SKU00623,21
2025-12-01,SKU00624,45
2025-12-01,SKU00625,33
2025-12-01,SKU00626,29
2025-12-01,SKU00627,39
2025-12-01,SKU00628,196
2025-12-01,SKU00629,48
2025-12-01,SKU00630,44
2025-12-01,SKU00631,11
2025-12-01,SKU00632,9
2025-12-01,SKU00633,193
2025-12-01,SKU00634,46
2025-12-01,SKU00637,18
2025-12-01,SKU00638,33
2025-12-01,SKU00639,27
2025-12-01,SKU00640,200
2025-12-01,SKU00641,17
2025-12-01,SKU00642,77
2025-12-01,SKU00644,14
2025-12-01,SKU00645,162
2025-12-01,SKU00646,69
2025-12-01,SKU00648,26
2025-12-01,SKU00649,293
2025-12-01,SKU00650,131
2025-12-01,SKU00651,162
2025-12-01,SKU00652,123
2025-12-01,SKU00653,115
2025-12-01,SKU00654,57
2025-12-01,SKU00655,60
2025-12-01,SKU00656,41
2025-12-01,SKU00657,113
2025-12-01,SKU00658,11
2025-12-01,SKU00659,60
2025-12-01,SKU00660,38
2025-12-01,SKU00661,121
2025-12-01,SKU00662,185
2025-12-01,SKU00663,39
2025-12-01,SKU00664,280
2025-12-01,SKU00665,39
2025-12-01,SKU00667,18
2025-12-01,SKU00668,159
2025-12-01,SKU00669,154
2025-12-01,SKU00670,9
2025-12-01,SKU00671,15
2025-12-01,SKU00673,164
2025-12-01,SKU00674,45
2025-12-01,SKU00676,18
2025-12-01,SKU00677,110
2025-12-01,SKU00678,247
2025-12-01,SKU00680,65
2025-12-01,SKU00681,558
2025-12-01,SKU00682,13
2025-12-01,SKU00683,76
2025-12-01,SKU00684,29
2025-12-01,SKU00685,43
2025-12-01,SKU00686,10
2025-12-01,SKU00687,104
2025-12-01,SKU00688,191
2025-12-01,SKU00689,256
2025-12-01,SKU00690,11
2025-12-01,SKU00691,10
2025-12-01,SKU00692,36
2025-12-01,SKU00693,19
2025-12-01,SKU00695,24
2025-12-01,SKU00696,111
2025-12-01,SKU00697,58
2025-12-01,SKU00698,22
2025-12-01,SKU00700,50
2025-12-01,SKU00701,43
2025-12-01,SKU00702,59
2025-12-01,SKU00703,22
2025-12-01,SKU00704,46
2025-12-01,SKU00705,81
2025-12-01,SKU00706,47
2025-12-01,SKU00708,50
2025-12-01,SKU00709,39
2025-12-01,SKU00710,133
2025-12-01,SKU00711,35
2025-12-01,SKU00713,13
2025-12-01,SKU00715,21
2025-12-01,SKU00716,22
2025-12-01,SKU00717,87
2025-12-01,SKU00718,84
2025-12-01,SKU00719,101
2025-12-01,SKU00720,344
2025-12-01,SKU00721,108
2025-12-01,SKU00722,96
2025-12-01,SKU00723,408
2025-12-01,SKU00724,18
2025-12-01,SKU00727,19
2025-12-01,SKU00728,79
2025-12-01,SKU00730,45
2025-12-01,SKU00731,62
2025-12-01,SKU00732,240
2025-12-01,SKU00734,29
2025-12-01,SKU00735,368
2025-12-01,SKU00737,210
2025-12-01,SKU00738,4
2025-12-01,SKU00739,363
2025-12-01,SKU00740,30
2025-12-01,SKU00742,23
2025-12-01,SKU00743,67
2025-12-01,SKU00744,40
2025-12-01,SKU00746,137
2025-12-01,SKU00747,32
2025-12-01,SKU00748,43
2025-12-01,SKU00749,21
2025-12-01,SKU00750,61
2025-12-01,SKU00751,104
2025-12-01,SKU00752,139
2025-12-01,SKU00753,40
2025-12-01,SKU00755,44
2025-12-01,SKU00758,14
2025-12-01,SKU00759,41
2025-12-01,SKU00760,88
2025-12-01,SKU00761,46
2025-12-01,SKU00762,28
2025-12-01,SKU00763,30
2025-12-01,SKU00764,5
2025-12-01,SKU00765,92
2025-12-01,SKU00767,30
2025-12-01,SKU00768,30
2025-12-01,SKU00770,20
2025-12-01,SKU00772,83
2025-12-01,SKU00773,114
2025-12-01,SKU00774,99
2025-12-01,SKU00775,18
2025-12-01,SKU00776,54
2025-12-01,SKU00777,80
2025-12-01,SKU00778,98
2025-12-01,SKU00779,33
2025-12-01,SKU00780,85
2025-12-01,SKU00781,76
2025-12-01,SKU00782,1
2025-12-01,SKU00783,51
2025-12-01,SKU00784,75
2025-12-01,SKU00785,173
2025-12-01,SKU00789,11
2025-12-01,SKU00790,50
2025-12-01,SKU00791,68
2025-12-01,SKU00792,180
2025-12-01,SKU00793,20
2025-12-01,SKU00794,130
2025-12-01,SKU00795,15
2025-12-01,SKU00796,12
2025-12-01,SKU00797,134
2025-12-01,SKU00798,29
2025-12-01,SKU00799,6
2026-01-01,SKU00001,28
2026-01-01,SKU00002,129
2026-01-01,SKU00004,192
2026-01-01,SKU00005,18
2026-01-01,SKU00006,81
2026-01-01,SKU00007,28
2026-01-01,SKU00008,51
2026-01-01,SKU00009,100
2026-01-01,SKU00010,37
2026-01-01,SKU00013,170
2026-01-01,SKU00015,29
2026-01-01,SKU00016,23
2026-01-01,SKU00018,92
2026-01-01,SKU00019,54
2026-01-01,SKU00022,18
2026-01-01,SKU00024,9
2026-01-01,SKU00025,73
2026-01-01,SKU00026,140
2026-01-01,SKU00029,3
2026-01-01,SKU00030,21
2026-01-01,SKU00032,234
2026-01-01,SKU00034,0
2026-01-01,SKU00035,17
2026-01-01,SKU00036,36
2026-01-01,SKU00037,21
2026-01-01,SKU00038,94
2026-01-01,SKU00039,14
2026-01-01,SKU00040,127
2026-01-01,SKU00041,7
2026-01-01,SKU00042,54
2026-01-01,SKU00043,49
2026-01-01,SKU00045,15
2026-01-01,SKU00046,0
2026-01-01,SKU00047,10
2026-01-01,SKU00048,34
2026-01-01,SKU00049,102
2026-01-01,SKU00051,0
2026-01-01,SKU00052,0
2026-01-01,SKU00053,7
2026-01-01,SKU00054,48
2026-01-01,SKU00055,1
2026-01-01,SKU00058,85
2026-01-01,SKU00059,4
2026-01-01,SKU00061,82
2026-01-01,SKU00062,69
2026-01-01,SKU00063,47
2026-01-01,SKU00065,83
2026-01-01,SKU00066,25
2026-01-01,SKU00067,82
2026-01-01,SKU00068,100
2026-01-01,SKU00071,44
2026-01-01,SKU00072,81
2026-01-01,SKU00073,127
2026-01-01,SKU00074,149
2026-01-01,SKU00075,9
2026-01-01,SKU00076,211
2026-01-01,SKU00077,142
2026-01-01,SKU00080,55
2026-01-01,SKU00081,33
2026-01-01,SKU00082,10
2026-01-01,SKU00083,37
2026-01-01,SKU00084,22
2026-01-01,SKU00086,133
2026-01-01,SKU00087,41
2026-01-01,SKU00089,23
2026-01-01,SKU00091,21
2026-01-01,SKU00093,28
2026-01-01,SKU00095,10
2026-01-01,SKU00096,17
2026-01-01,SKU00097,73
2026-01-01,SKU00098,14
2026-01-01,SKU00100,59
2026-01-01,SKU00101,41
2026-01-01,SKU00103,13
2026-01-01,SKU00104,67
2026-01-01,SKU00105,15
2026-01-01,SKU00106,10
2026-01-01,SKU00107,11
2026-01-01,SKU00109,17
2026-01-01,SKU00110,77
2026-01-01,SKU00113,92
2026-01-01,SKU00114,5
2026-01-01,SKU00115,15
2026-01-01,SKU00117,29
2026-01-01,SKU00118,17
2026-01-01,SKU00119,41
2026-01-01,SKU00120,61
2026-01-01,SKU00121,43
2026-01-01,SKU00122,31
2026-01-01,SKU00123,173
2026-01-01,SKU00127,63
2026-01-01,SKU00130,13
2026-01-01,SKU00131,41
2026-01-01,SKU00132,92
2026-01-01,SKU00133,49
2026-01-01,SKU00134,19
2026-01-01,SKU00135,87
2026-01-01,SKU00136,306
2026-01-01,SKU00138,10
2026-01-01,SKU00139,71
2026-01-01,SKU00140,0
2026-01-01,SKU00141,74
2026-01-01,SKU00142,6
2026-01-01,SKU00143,106
2026-01-01,SKU00144,50
2026-01-01,SKU00145,73
2026-01-01,SKU00146,50
2026-01-01,SKU00148,58
2026-01-01,SKU00149,0
2026-01-01,SKU00150,57
2026-01-01,SKU00151,3
2026-01-01,SKU00152,144
2026-01-01,SKU00153,81
2026-01-01,SKU00154,240
2026-01-01,SKU00155,19
2026-01-01,SKU00156,266
2026-01-01,SKU00158,12
2026-01-01,SKU00159,47
2026-01-01,SKU00160,6
2026-01-01,SKU00161,18
2026-01-01,SKU00162,15
2026-01-01,SKU00163,12
2026-01-01,SKU00164,34
2026-01-01,SKU00165,14
2026-01-01,SKU00166,20
2026-01-01,SKU00167,50
2026-01-01,SKU00168,28
2026-01-01,SKU00169,22
2026-01-01,SKU00170,6
2026-01-01,SKU00173,25
2026-01-01,SKU00174,7
2026-01-01,SKU00175,23
2026-01-01,SKU00176,45
2026-01-01,SKU00177,17
2026-01-01,SKU00178,178
2026-01-01,SKU00179,62
2026-01-01,SKU00180,104
2026-01-01,SKU00181,96
2026-01-01,SKU00182,33
2026-01-01,SKU00183,15
2026-01-01,SKU00184,66
2026-01-01,SKU00187,12
2026-01-01,SKU00188,23
2026-01-01,SKU00189,46
2026-01-01,SKU00190,212
2026-01-01,SKU00192,0
2026-01-01,SKU00193,11
2026-01-01,SKU00194,115
2026-01-01,SKU00195,56
2026-01-01,SKU00196,210
2026-01-01,SKU00199,46
2026-01-01,SKU00200,10
2026-01-01,SKU00201,40
2026-01-01,SKU00202,82
2026-01-01,SKU00203,27
2026-01-01,SKU00204,259
