fecha_mes,id_tienda,id_producto,unidades_vendidas,venta_neta
2023-12-01,T09,SKU00596,0,0.0
2024-01-01,T09,SKU00596,1,36511.69
2024-02-01,T09,SKU00596,2,70283.87
2024-03-01,T09,SKU00596,1,32405.65
2024-04-01,T09,SKU00596,0,0.0
2024-05-01,T09,SKU00596,0,0.0
2024-06-01,T09,SKU00596,0,0.0
2024-07-01,T09,SKU00596,1,34088.58
2024-09-01,T09,SKU00596,2,67047.46
2024-10-01,T09,SKU00596,1,32324.71
2024-11-01,T09,SKU00596,1,37219.99
2024-12-01,T09,SKU00596,0,0.0
2025-02-01,T09,SKU00596,0,0.0
2025-03-01,T09,SKU00596,0,0.0
2025-04-01,T09,SKU00596,0,0.0
2025-06-01,T09,SKU00596,0,0.0
2025-07-01,T09,SKU00596,0,0.0
2025-08-01,T09,SKU00596,1,37030.06
2025-09-01,T09,SKU00596,1,35942.21
2025-11-01,T09,SKU00596,0,0.0
2025-12-01,T09,SKU00596,0,0.0
2023-12-01,T10,SKU00597,3,194781.29
2024-01-01,T10,SKU00597,1,63372.81
2024-02-01,T10,SKU00597,2,141393.91
2024-03-01,T10,SKU00597,4,249338.51
2024-04-01,T10,SKU00597,0,0.0
2024-05-01,T10,SKU00597,1,69889.14
2024-06-01,T10,SKU00597,3,192930.71
2024-07-01,T10,SKU00597,0,0.0
2024-08-01,T10,SKU00597,4,287214.63
2024-09-01,T10,SKU00597,0,0.0
2024-10-01,T10,SKU00597,1,71602.78
2024-11-01,T10,SKU00597,1,64135.24
2024-12-01,T10,SKU00597,3,212784.21
2025-01-01,T10,SKU00597,3,205121.86
2025-02-01,T10,SKU00597,2,142902.54
2025-03-01,T10,SKU00597,2,130039.39
2025-04-01,T10,SKU00597,2,127324.65
2025-05-01,T10,SKU00597,2,124793.34
2025-06-01,T10,SKU00597,0,0.0
2025-07-01,T10,SKU00597,1,63520.19
2025-08-01,T10,SKU00597,1,62307.22
2025-09-01,T10,SKU00597,3,209233.79
2025-10-01,T10,SKU00597,7,485360.0
2025-11-01,T10,SKU00597,1,69082.76
2025-12-01,T10,SKU00597,3,195508.45
2023-12-01,T07,SKU00597,2,132737.75
2024-01-01,T07,SKU00597,1,69991.61
2024-02-01,T07,SKU00597,2,141025.49
2024-03-01,T07,SKU00597,2,126886.61
2024-04-01,T07,SKU00597,1,61673.43
2024-05-01,T07,SKU00597,2,124376.23
2024-06-01,T07,SKU00597,2,139437.59
2024-07-01,T07,SKU00597,2,143925.41
2024-08-01,T07,SKU00597,3,192457.03
2024-09-01,T07,SKU00597,2,125770.35
2024-10-01,T07,SKU00597,1,67545.77
2024-11-01,T07,SKU00597,1,71809.48
2024-12-01,T07,SKU00597,1,61941.36
2025-01-01,T07,SKU00597,2,128747.18
2025-02-01,T07,SKU00597,4,280177.15
2025-03-01,T07,SKU00597,2,126299.83
2025-04-01,T07,SKU00597,0,0.0
2025-06-01,T07,SKU00597,3,207275.95
2025-07-01,T07,SKU00597,2,123189.34
2025-08-01,T07,SKU00597,2,136437.49
2025-10-01,T07,SKU00597,3,192620.96
2025-11-01,T07,SKU00597,0,0.0
2025-12-01,T07,SKU00597,2,128342.3
2023-12-01,T19,SKU00597,0,0.0
2024-01-01,T19,SKU00597,0,0.0
2024-02-01,T19,SKU00597,6,399373.24
2024-03-01,T19,SKU00597,1,68617.08
2024-04-01,T19,SKU00597,3,215320.5
2024-05-01,T19,SKU00597,2,131405.83
2024-06-01,T19,SKU00597,1,71128.62
2024-07-01,T19,SKU00597,0,0.0
2024-08-01,T19,SKU00597,4,254955.25
2024-09-01,T19,SKU00597,-3,-188463.25
2024-10-01,T19,SKU00597,4,251266.7
2024-11-01,T19,SKU00597,0,0.0
2025-01-01,T19,SKU00597,0,0.0
2025-02-01,T19,SKU00597,1,65999.68
2025-03-01,T19,SKU00597,0,0.0
2025-04-01,T19,SKU00597,2,127422.46
2025-05-01,T19,SKU00597,2,141126.72
2025-06-01,T19,SKU00597,1,70793.22
2025-07-01,T19,SKU00597,8,560047.96
2025-08-01,T19,SKU00597,2,135406.26
2025-09-01,T19,SKU00597,3,192822.83
2025-10-01,T19,SKU00597,0,0.0
2025-11-01,T19,SKU00597,0,0.0
2025-12-01,T19,SKU00597,3,195019.8
2023-12-01,T09,SKU00597,2,130394.34
2024-01-01,T09,SKU00597,1,71764.55
2024-02-01,T09,SKU00597,0,0.0
2024-03-01,T09,SKU00597,2,143685.05
2024-04-01,T09,SKU00597,1,65072.41
2024-05-01,T09,SKU00597,1,72112.78
2024-06-01,T09,SKU00597,3,188720.45
2024-07-01,T09,SKU00597,1,62757.45
2024-08-01,T09,SKU00597,4,276647.03
2024-09-01,T09,SKU00597,6,404437.46
2024-10-01,T09,SKU00597,4,270540.84
2024-11-01,T09,SKU00597,2,135778.65
2024-12-01,T09,SKU00597,0,0.0
2025-01-01,T09,SKU00597,3,200285.38
2025-02-01,T09,SKU00597,0,0.0
2025-03-01,T09,SKU00597,4,247896.15
2025-04-01,T09,SKU00597,2,139753.92
2025-05-01,T09,SKU00597,1,71452.64
2025-06-01,T09,SKU00597,1,65693.22
2025-07-01,T09,SKU00597,1,61494.52
2025-08-01,T09,SKU00597,1,64834.62
2025-09-01,T09,SKU00597,3,195022.67
2025-10-01,T09,SKU00597,4,277238.86
2025-11-01,T09,SKU00597,1,71457.14
2025-12-01,T09,SKU00597,1,67748.69
2023-12-01,T14,SKU00597,4,247985.41
2024-01-01,T14,SKU00597,2,130761.3
2024-02-01,T14,SKU00597,0,0.0
2024-03-01,T14,SKU00597,2,135588.57
2024-04-01,T14,SKU00597,1,62240.73
2024-05-01,T14,SKU00597,2,136511.59
2024-06-01,T14,SKU00597,3,189680.97
2024-08-01,T14,SKU00597,1,66254.01
2024-10-01,T14,SKU00597,3,211235.51
2024-11-01,T14,SKU00597,1,65005.06
2024-12-01,T14,SKU00597,2,139097.94
2025-01-01,T14,SKU00597,1,69692.27
2025-02-01,T14,SKU00597,4,275721.03
2025-03-01,T14,SKU00597,2,134359.19
2025-04-01,T14,SKU00597,2,125423.5
2025-05-01,T14,SKU00597,2,133171.42
2025-06-01,T14,SKU00597,2,124960.01
2025-07-01,T14,SKU00597,1,63979.71
2025-08-01,T14,SKU00597,4,273715.49
2025-09-01,T14,SKU00597,0,0.0
2025-10-01,T14,SKU00597,5,334444.37
2025-11-01,T14,SKU00597,1,66917.57
2025-12-01,T14,SKU00597,1,64480.45
2023-12-01,T20,SKU00597,0,0.0
2024-01-01,T20,SKU00597,1,66315.0
2024-02-01,T20,SKU00597,3,186343.56
2024-03-01,T20,SKU00597,0,0.0
2024-04-01,T20,SKU00597,3,199048.46
2024-05-01,T20,SKU00597,1,70115.47
2024-06-01,T20,SKU00597,1,67147.47
2024-07-01,T20,SKU00597,0,0.0
2024-08-01,T20,SKU00597,2,143769.01
2024-09-01,T20,SKU00597,1,70573.03
2024-10-01,T20,SKU00597,1,65447.29
2024-11-01,T20,SKU00597,0,0.0
2024-12-01,T20,SKU00597,0,0.0
2025-01-01,T20,SKU00597,0,0.0
2025-02-01,T20,SKU00597,3,185757.2
2025-03-01,T20,SKU00597,2,132991.7
2025-04-01,T20,SKU00597,0,0.0
2025-05-01,T20,SKU00597,0,0.0
2025-06-01,T20,SKU00597,1,66957.58
2025-07-01,T20,SKU00597,0,0.0
2025-08-01,T20,SKU00597,1,63602.68
2025-09-01,T20,SKU00597,1,62194.35
2025-10-01,T20,SKU00597,2,129199.46
2025-11-01,T20,SKU00597,-3,-208499.05
2023-12-01,T04,SKU00597,2,127954.54
2024-01-01,T04,SKU00597,6,389345.18
2024-02-01,T04,SKU00597,3,194030.37
2024-03-01,T04,SKU00597,0,0.0
2024-04-01,T04,SKU00597,1,63694.09
2024-05-01,T04,SKU00597,1,64908.0
2024-06-01,T04,SKU00597,2,144104.72
2024-07-01,T04,SKU00597,0,0.0
2024-08-01,T04,SKU00597,0,0.0
2024-09-01,T04,SKU00597,2,143225.81
2024-10-01,T04,SKU00597,2,134383.64
2024-11-01,T04,SKU00597,2,132011.12
2024-12-01,T04,SKU00597,1,72288.32
2025-01-01,T04,SKU00597,3,206351.7
2025-02-01,T04,SKU00597,1,63471.2
2025-03-01,T04,SKU00597,2,141297.16
2025-04-01,T04,SKU00597,1,64825.26
2025-05-01,T04,SKU00597,5,349108.14
2025-06-01,T04,SKU00597,2,141846.2
2025-07-01,T04,SKU00597,1,68938.83
2025-08-01,T04,SKU00597,1,70029.68
2025-09-01,T04,SKU00597,1,70085.36
2025-10-01,T04,SKU00597,0,0.0
2025-11-01,T04,SKU00597,1,70821.66
2025-12-01,T04,SKU00597,1,64051.69
2023-12-01,T23,SKU00597,3,192866.61
2024-01-01,T23,SKU00597,2,138732.66
2024-02-01,T23,SKU00597,1,67792.61
2024-03-01,T23,SKU00597,1,62777.28
2024-04-01,T23,SKU00597,3,195355.88
2024-05-01,T23,SKU00597,1,68059.63
2024-06-01,T23,SKU00597,3,207667.23
2024-07-01,T23,SKU00597,1,69841.14
2024-08-01,T23,SKU00597,3,186731.85
2024-09-01,T23,SKU00597,0,0.0
2024-10-01,T23,SKU00597,0,0.0
2024-11-01,T23,SKU00597,1,68382.48
2024-12-01,T23,SKU00597,1,63789.45
2025-01-01,T23,SKU00597,2,136806.61
2025-02-01,T23,SKU00597,2,139852.04
2025-03-01,T23,SKU00597,1,69400.14
2025-04-01,T23,SKU00597,3,213325.06
2025-06-01,T23,SKU00597,1,72282.78
2025-07-01,T23,SKU00597,1,68136.42
2025-08-01,T23,SKU00597,2,130226.87
2025-09-01,T23,SKU00597,2,123789.16
2025-10-01,T23,SKU00597,2,143937.83
2025-11-01,T23,SKU00597,4,278908.08
2023-12-01,T01,SKU00597,5,308767.38
2024-01-01,T01,SKU00597,1,62899.09
2024-02-01,T01,SKU00597,4,256374.37
2024-03-01,T01,SKU00597,1,67446.21
2024-04-01,T01,SKU00597,2,128747.32
2024-06-01,T01,SKU00597,0,0.0
2024-07-01,T01,SKU00597,4,247045.38
2024-08-01,T01,SKU00597,0,0.0
2024-09-01,T01,SKU00597,2,133904.36
2024-10-01,T01,SKU00597,2,133232.79
2024-11-01,T01,SKU00597,2,139480.71
2024-12-01,T01,SKU00597,-1,-71204.82
2025-01-01,T01,SKU00597,1,64103.35
2025-03-01,T01,SKU00597,1,61597.31
2025-04-01,T01,SKU00597,0,0.0
2025-05-01,T01,SKU00597,2,143918.33
2025-07-01,T01,SKU00597,0,0.0
2025-08-01,T01,SKU00597,1,61648.95
2025-09-01,T01,SKU00597,1,69007.7
2025-10-01,T01,SKU00597,1,67420.96
2025-11-01,T01,SKU00597,1,70730.25
2025-12-01,T01,SKU00597,2,128579.12
2024-01-01,T24,SKU00597,2,136566.24
2024-02-01,T24,SKU00597,0,0.0
2024-03-01,T24,SKU00597,2,126627.54
2024-04-01,T24,SKU00597,4,279000.76
2024-05-01,T24,SKU00597,2,138796.92
2024-06-01,T24,SKU00597,2,134243.31
2024-07-01,T24,SKU00597,2,123501.85
2024-08-01,T24,SKU00597,4,264092.79
2024-09-01,T24,SKU00597,0,0.0
2024-10-01,T24,SKU00597,2,131721.41
2024-11-01,T24,SKU00597,5,347370.2
2024-12-01,T24,SKU00597,2,143504.09
2025-01-01,T24,SKU00597,2,124436.37
2025-02-01,T24,SKU00597,2,125651.96
2025-03-01,T24,SKU00597,2,124981.46
2025-04-01,T24,SKU00597,3,207121.26
2025-05-01,T24,SKU00597,2,125143.0
2025-06-01,T24,SKU00597,1,62586.18
2025-07-01,T24,SKU00597,3,212095.7
2025-08-01,T24,SKU00597,0,0.0
2025-09-01,T24,SKU00597,1,66226.4
2025-10-01,T24,SKU00597,1,65067.23
2025-11-01,T24,SKU00597,0,0.0
2025-12-01,T24,SKU00597,2,143144.46
2023-12-01,T27,SKU00597,1,65134.69
2024-01-01,T27,SKU00597,1,63142.47
2024-02-01,T27,SKU00597,2,129549.43
2024-03-01,T27,SKU00597,3,199067.31
2024-04-01,T27,SKU00597,0,0.0
2024-05-01,T27,SKU00597,1,71064.59
2024-06-01,T27,SKU00597,2,134402.3
2024-07-01,T27,SKU00597,5,335530.08
2024-08-01,T27,SKU00597,2,142573.15
2024-09-01,T27,SKU00597,2,133911.25
2024-10-01,T27,SKU00597,1,64962.9
2024-11-01,T27,SKU00597,2,140891.88
2024-12-01,T27,SKU00597,2,136451.15
2025-01-01,T27,SKU00597,2,126153.73
2025-02-01,T27,SKU00597,2,127846.54
2025-03-01,T27,SKU00597,3,201247.58
2025-04-01,T27,SKU00597,4,254785.62
2025-05-01,T27,SKU00597,2,125058.59
2025-06-01,T27,SKU00597,2,133253.8
2025-07-01,T27,SKU00597,3,206273.72
2025-08-01,T27,SKU00597,1,62999.94
2025-09-01,T27,SKU00597,1,61965.89
2025-10-01,T27,SKU00597,1,71057.84
2025-11-01,T27,SKU00597,2,123201.08
2025-12-01,T27,SKU00597,2,126842.7
2023-12-01,T02,SKU00597,1,63299.43
2024-01-01,T02,SKU00597,2,137725.58
2024-02-01,T02,SKU00597,2,125203.88
2024-03-01,T02,SKU00597,0,0.0
2024-04-01,T02,SKU00597,2,131885.67
2024-05-01,T02,SKU00597,0,0.0
2024-06-01,T02,SKU00597,1,62939.8
2024-07-01,T02,SKU00597,1,67332.68
2024-08-01,T02,SKU00597,5,351608.81
2024-09-01,T02,SKU00597,2,128896.73
2024-10-01,T02,SKU00597,2,142107.46
2024-11-01,T02,SKU00597,2,136652.75
2024-12-01,T02,SKU00597,4,275727.94
2025-01-01,T02,SKU00597,0,0.0
2025-02-01,T02,SKU00597,1,72217.54
2025-03-01,T02,SKU00597,1,66629.67
2025-04-01,T02,SKU00597,2,126938.37
2025-05-01,T02,SKU00597,2,131078.94
2025-06-01,T02,SKU00597,0,0.0
2025-07-01,T02,SKU00597,1,71224.16
2025-08-01,T02,SKU00597,0,0.0
2025-09-01,T02,SKU00597,1,71796.4
2025-10-01,T02,SKU00597,1,64163.06
2025-11-01,T02,SKU00597,2,139479.66
2025-12-01,T02,SKU00597,1,62920.43
2023-12-01,T06,SKU00597,3,196754.05
2024-01-01,T06,SKU00597,2,138898.35
2024-02-01,T06,SKU00597,0,0.0
2024-03-01,T06,SKU00597,4,278433.63
2024-04-01,T06,SKU00597,4,286398.85
2024-05-01,T06,SKU00597,2,125101.03
2024-06-01,T06,SKU00597,0,0.0
2024-07-01,T06,SKU00597,1,64611.84
2024-08-01,T06,SKU00597,2,134625.32
2024-09-01,T06,SKU00597,1,71614.03
2024-10-01,T06,SKU00597,3,207621.89
2024-11-01,T06,SKU00597,2,127075.38
2024-12-01,T06,SKU00597,1,71816.38
2025-01-01,T06,SKU00597,1,70869.87
2025-02-01,T06,SKU00597,3,203685.78
2025-03-01,T06,SKU00597,4,271839.87
2025-04-01,T06,SKU00597,0,0.0
2025-05-01,T06,SKU00597,0,0.0
2025-06-01,T06,SKU00597,2,136167.88
2025-07-01,T06,SKU00597,0,0.0
2025-08-01,T06,SKU00597,0,0.0
2025-09-01,T06,SKU00597,3,204679.55
2025-10-01,T06,SKU00597,1,69124.93
2025-11-01,T06,SKU00597,1,68513.36
2025-12-01,T06,SKU00597,3,202155.18
2023-12-01,T17,SKU00597,0,0.0
2024-01-01,T17,SKU00597,2,137810.85
2024-02-01,T17,SKU00597,2,138640.62
2024-03-01,T17,SKU00597,2,140036.17
2024-04-01,T17,SKU00597,1,68774.45
2024-05-01,T17,SKU00597,1,62371.37
2024-06-01,T17,SKU00597,3,185901.78
2024-07-01,T17,SKU00597,1,65674.71
2024-08-01,T17,SKU00597,3,201306.59
2024-09-01,T17,SKU00597,3,216752.5
2024-10-01,T17,SKU00597,4,280928.63
2024-11-01,T17,SKU00597,0,0.0
2024-12-01,T17,SKU00597,3,210194.78
2025-01-01,T17,SKU00597,4,271479.13
2025-02-01,T17,SKU00597,2,136390.49
2025-03-01,T17,SKU00597,2,129640.99
2025-04-01,T17,SKU00597,4,258685.69
2025-05-01,T17,SKU00597,1,68282.34
2025-06-01,T17,SKU00597,2,142585.59
2025-07-01,T17,SKU00597,2,123575.53
2025-08-01,T17,SKU00597,3,215942.25
2025-09-01,T17,SKU00597,3,196097.25
2025-10-01,T17,SKU00597,0,0.0
2025-11-01,T17,SKU00597,0,0.0
2025-12-01,T17,SKU00597,2,124144.34
2023-12-01,T12,SKU00597,3,210377.27
2024-01-01,T12,SKU00597,5,320773.81
2024-02-01,T12,SKU00597,1,68167.09
2024-03-01,T12,SKU00597,4,269685.0
2024-04-01,T12,SKU00597,6,408665.97
2024-05-01,T12,SKU00597,2,134968.66
2024-06-01,T12,SKU00597,2,134540.66
2024-07-01,T12,SKU00597,0,0.0
2024-08-01,T12,SKU00597,1,68505.72
2024-09-01,T12,SKU00597,3,203875.61
2024-10-01,T12,SKU00597,2,143859.36
2024-11-01,T12,SKU00597,2,139823.8
2024-12-01,T12,SKU00597,3,198139.44
2025-01-01,T12,SKU00597,2,144199.85
2025-02-01,T12,SKU00597,2,142284.02
2025-03-01,T12,SKU00597,2,141902.33
2025-04-01,T12,SKU00597,0,0.0
2025-05-01,T12,SKU00597,1,62838.99
2025-06-01,T12,SKU00597,0,0.0
2025-08-01,T12,SKU00597,0,0.0
2025-09-01,T12,SKU00597,2,142185.8
2025-11-01,T12,SKU00597,0,0.0
2025-12-01,T12,SKU00597,0,0.0
2024-08-01,T04,SKU00598,0,0.0
2024-09-01,T04,SKU00598,1,64327.5
2024-10-01,T04,SKU00598,0,0.0
2024-11-01,T04,SKU00598,1,59941.31
2024-12-01,T04,SKU00598,3,182288.02
2025-01-01,T04,SKU00598,2,136068.44
2025-02-01,T04,SKU00598,1,68985.19
2025-03-01,T04,SKU00598,2,136964.56
2025-05-01,T04,SKU00598,1,65884.88
2025-06-01,T04,SKU00598,0,0.0
2025-07-01,T04,SKU00598,2,130436.62
2025-09-01,T04,SKU00598,0,0.0
2025-10-01,T04,SKU00598,2,127167.99
2025-12-01,T04,SKU00598,3,189357.42
2024-08-01,T08,SKU00598,4,267215.06
2024-09-01,T08,SKU00598,2,130862.07
2024-10-01,T08,SKU00598,3,193865.26
2024-11-01,T08,SKU00598,1,64738.98
2024-12-01,T08,SKU00598,1,67546.91
2025-01-01,T08,SKU00598,1,64862.23
2025-02-01,T08,SKU00598,3,204152.47
2025-03-01,T08,SKU00598,1,64941.71
2025-04-01,T08,SKU00598,1,62913.79
2025-05-01,T08,SKU00598,1,65356.44
2025-06-01,T08,SKU00598,5,308076.9
2025-08-01,T08,SKU00598,1,63939.3
2025-09-01,T08,SKU00598,2,123726.35
2025-10-01,T08,SKU00598,2,134340.65
2025-11-01,T08,SKU00598,0,0.0
2025-12-01,T08,SKU00598,3,207025.44
2024-08-01,T24,SKU00598,5,324788.59
2024-09-01,T24,SKU00598,1,66996.0
2024-10-01,T24,SKU00598,2,127343.2
2024-11-01,T24,SKU00598,1,62218.49
2024-12-01,T24,SKU00598,1,69677.01
2025-01-01,T24,SKU00598,3,198362.66
2025-02-01,T24,SKU00598,1,69239.49
2025-04-01,T24,SKU00598,0,0.0
2025-05-01,T24,SKU00598,1,69040.05
2025-06-01,T24,SKU00598,0,0.0
2025-07-01,T24,SKU00598,0,0.0
2025-08-01,T24,SKU00598,2,126491.36
2025-09-01,T24,SKU00598,1,61012.04
2025-10-01,T24,SKU00598,1,61862.98
2025-11-01,T24,SKU00598,0,0.0
2025-12-01,T24,SKU00598,1,62548.74
2024-08-01,T10,SKU00598,1,70098.03
2024-09-01,T10,SKU00598,2,135566.65
2024-10-01,T10,SKU00598,3,190069.91
2024-12-01,T10,SKU00598,1,65775.23
2025-01-01,T10,SKU00598,2,131957.32
2025-02-01,T10,SKU00598,4,259310.46
2025-03-01,T10,SKU00598,1,62257.4
2025-04-01,T10,SKU00598,2,138852.31
2025-05-01,T10,SKU00598,1,66970.17
2025-06-01,T10,SKU00598,0,0.0
2025-07-01,T10,SKU00598,0,0.0
2025-08-01,T10,SKU00598,1,62507.34
2025-09-01,T10,SKU00598,3,187450.9
2025-10-01,T10,SKU00598,1,65745.69
2025-11-01,T10,SKU00598,1,69249.9
2025-12-01,T10,SKU00598,1,69325.48
2024-09-01,T19,SKU00598,2,125374.26
2024-10-01,T19,SKU00598,2,130409.89
2024-11-01,T19,SKU00598,1,64786.28
2024-12-01,T19,SKU00598,2,127323.22
2025-01-01,T19,SKU00598,3,189846.13
2025-02-01,T19,SKU00598,2,133891.93
2025-03-01,T19,SKU00598,4,254096.3
2025-04-01,T19,SKU00598,0,0.0
2025-05-01,T19,SKU00598,2,138631.06
2025-06-01,T19,SKU00598,1,68145.03
2025-07-01,T19,SKU00598,3,195577.67
2025-08-01,T19,SKU00598,6,368271.01
2025-09-01,T19,SKU00598,1,61616.82
2025-10-01,T19,SKU00598,5,316373.24
2025-11-01,T19,SKU00598,1,65587.26
2025-12-01,T19,SKU00598,0,0.0
2024-08-01,T07,SKU00598,2,125235.97
2024-09-01,T07,SKU00598,1,60277.78
2024-10-01,T07,SKU00598,0,0.0
2024-11-01,T07,SKU00598,1,63330.75
2024-12-01,T07,SKU00598,1,67955.74
2025-01-01,T07,SKU00598,0,0.0
2025-02-01,T07,SKU00598,2,132222.65
2025-03-01,T07,SKU00598,2,124903.52
2025-04-01,T07,SKU00598,1,69169.54
2025-05-01,T07,SKU00598,3,210546.31
2025-06-01,T07,SKU00598,0,0.0
2025-07-01,T07,SKU00598,1,63626.87
2025-08-01,T07,SKU00598,1,66880.29
2025-09-01,T07,SKU00598,2,135754.51
2025-10-01,T07,SKU00598,0,0.0
2025-11-01,T07,SKU00598,1,64891.19
2025-12-01,T07,SKU00598,4,248706.71
2024-08-01,T16,SKU00598,2,131582.38
2024-09-01,T16,SKU00598,2,121943.18
2024-10-01,T16,SKU00598,3,193245.83
2024-11-01,T16,SKU00598,3,199961.47
2024-12-01,T16,SKU00598,0,0.0
2025-01-01,T16,SKU00598,1,61346.46
2025-02-01,T16,SKU00598,1,60447.43
2025-03-01,T16,SKU00598,0,0.0
2025-04-01,T16,SKU00598,0,0.0
2025-05-01,T16,SKU00598,0,0.0
2025-06-01,T16,SKU00598,0,0.0
2025-07-01,T16,SKU00598,2,134803.49
2025-08-01,T16,SKU00598,0,0.0
2025-09-01,T16,SKU00598,1,64795.44
2025-10-01,T16,SKU00598,1,69040.25
2025-11-01,T16,SKU00598,2,129659.25
2025-12-01,T16,SKU00598,3,207094.16
2024-08-01,T03,SKU00598,0,0.0
2024-09-01,T03,SKU00598,2,123268.35
2024-10-01,T03,SKU00598,0,0.0
2024-11-01,T03,SKU00598,3,208836.58
2024-12-01,T03,SKU00598,1,63506.06
2025-01-01,T03,SKU00598,1,67955.93
2025-03-01,T03,SKU00598,1,61108.18
2025-04-01,T03,SKU00598,0,0.0
2025-05-01,T03,SKU00598,5,337532.94
2025-06-01,T03,SKU00598,4,248864.37
2025-07-01,T03,SKU00598,0,0.0
2025-08-01,T03,SKU00598,3,193304.43
2025-09-01,T03,SKU00598,1,66663.1
2025-10-01,T03,SKU00598,3,202014.03
2025-11-01,T03,SKU00598,1,70065.27
2025-12-01,T03,SKU00598,2,123638.3
2024-08-01,T13,SKU00598,2,124521.76
2024-09-01,T13,SKU00598,2,139538.73
2024-10-01,T13,SKU00598,2,130185.65
2024-11-01,T13,SKU00598,0,0.0
2024-12-01,T13,SKU00598,0,0.0
2025-01-01,T13,SKU00598,1,64041.77
2025-02-01,T13,SKU00598,2,119677.33
2025-03-01,T13,SKU00598,2,123296.43
2025-04-01,T13,SKU00598,2,122243.41
2025-05-01,T13,SKU00598,1,61244.92
2025-06-01,T13,SKU00598,2,130064.34
2025-07-01,T13,SKU00598,2,125361.27
2025-08-01,T13,SKU00598,3,207439.91
2025-09-01,T13,SKU00598,1,61547.77
2025-10-01,T13,SKU00598,1,65544.82
2025-11-01,T13,SKU00598,1,61940.59
2025-12-01,T13,SKU00598,0,0.0
2024-08-01,T02,SKU00598,0,0.0
2024-09-01,T02,SKU00598,1,62318.03
2024-10-01,T02,SKU00598,3,192055.43
2024-11-01,T02,SKU00598,4,248755.87
2024-12-01,T02,SKU00598,1,62758.94
2025-01-01,T02,SKU00598,3,206017.65
2025-02-01,T02,SKU00598,3,195736.0
2025-03-01,T02,SKU00598,3,199867.16
2025-04-01,T02,SKU00598,3,197919.26
2025-05-01,T02,SKU00598,1,68662.23
2025-06-01,T02,SKU00598,2,138911.92
2025-07-01,T02,SKU00598,0,0.0
2025-08-01,T02,SKU00598,2,134315.84
2025-09-01,T02,SKU00598,2,139628.57
2025-10-01,T02,SKU00598,0,0.0
2025-11-01,T02,SKU00598,3,181396.9
2025-12-01,T02,SKU00598,3,187431.5
2024-07-01,T04,SKU00599,0,0.0
2024-08-01,T04,SKU00599,0,0.0
2024-09-01,T04,SKU00599,1,53814.6
2024-10-01,T04,SKU00599,2,115065.75
2024-11-01,T04,SKU00599,2,116519.87
2024-12-01,T04,SKU00599,2,111352.49
2025-01-01,T04,SKU00599,2,116744.5
2025-02-01,T04,SKU00599,0,0.0
2025-03-01,T04,SKU00599,0,0.0
2025-04-01,T04,SKU00599,1,54666.18
2025-05-01,T04,SKU00599,3,170460.11
2025-06-01,T04,SKU00599,1,54518.29
2025-07-01,T04,SKU00599,2,111036.6
2025-08-01,T04,SKU00599,3,172296.33
2025-09-01,T04,SKU00599,2,118613.55
2025-10-01,T04,SKU00599,1,57675.88
2025-11-01,T04,SKU00599,0,0.0
2024-07-01,T26,SKU00599,1,52422.84
2024-08-01,T26,SKU00599,2,113947.91
2024-09-01,T26,SKU00599,3,178977.5
2024-10-01,T26,SKU00599,2,106269.5
2024-11-01,T26,SKU00599,3,157448.44
2024-12-01,T26,SKU00599,3,178142.33
2025-01-01,T26,SKU00599,1,57272.26
2025-02-01,T26,SKU00599,2,112393.93
2025-03-01,T26,SKU00599,3,168057.85
2025-05-01,T26,SKU00599,2,113442.78
2025-06-01,T26,SKU00599,1,51442.1
2025-07-01,T26,SKU00599,2,118359.87
2025-08-01,T26,SKU00599,1,59535.49
2025-09-01,T26,SKU00599,0,0.0
2025-10-01,T26,SKU00599,2,113903.68
2025-11-01,T26,SKU00599,4,229363.95
2024-07-01,T16,SKU00599,0,0.0
2024-08-01,T16,SKU00599,2,107405.05
2024-09-01,T16,SKU00599,2,119815.12
2024-11-01,T16,SKU00599,0,0.0
2024-12-01,T16,SKU00599,0,0.0
2025-01-01,T16,SKU00599,2,114294.86
2025-02-01,T16,SKU00599,2,102179.92
2025-03-01,T16,SKU00599,1,57900.5
2025-04-01,T16,SKU00599,1,57822.62
2025-05-01,T16,SKU00599,4,223084.34
2025-06-01,T16,SKU00599,5,260880.01
2025-07-01,T16,SKU00599,2,104367.33
2025-08-01,T16,SKU00599,1,54207.25
2025-11-01,T16,SKU00599,2,110236.5
2024-07-01,T25,SKU00599,1,53229.62
2024-08-01,T25,SKU00599,3,179919.73
2024-09-01,T25,SKU00599,0,0.0
2024-10-01,T25,SKU00599,1,55298.88
2024-11-01,T25,SKU00599,1,56683.28
2024-12-01,T25,SKU00599,3,154438.7
2025-02-01,T25,SKU00599,2,107868.13
2025-03-01,T25,SKU00599,2,114888.44
2025-04-01,T25,SKU00599,2,102892.71
2025-05-01,T25,SKU00599,1,53379.17
2025-06-01,T25,SKU00599,1,55931.69
2025-07-01,T25,SKU00599,3,161156.41
2025-08-01,T25,SKU00599,3,178886.52
2025-10-01,T25,SKU00599,2,113982.96
2025-11-01,T25,SKU00599,-3,-171828.96
2024-07-01,T24,SKU00599,2,102978.65
2024-09-01,T24,SKU00599,2,104599.7
2024-10-01,T24,SKU00599,3,156556.02
2024-11-01,T24,SKU00599,2,104820.07
2024-12-01,T24,SKU00599,1,54138.22
2025-01-01,T24,SKU00599,1,55394.62
