fecha_mes,id_tienda,id_producto,stock_disponible,stock_en_transito
2026-06-01,T19,SKU00501,2,2
2026-06-01,T19,SKU00502,4,0
2026-06-01,T19,SKU00503,1,0
2026-06-01,T19,SKU00506,7,0
2026-06-01,T19,SKU00507,57,0
2026-06-01,T19,SKU00508,12,0
2026-06-01,T19,SKU00511,4,9
2026-06-01,T19,SKU00513,9,11
2026-06-01,T19,SKU00517,14,0
2026-06-01,T19,SKU00518,5,0
2026-06-01,T19,SKU00522,7,0
2026-06-01,T19,SKU00524,8,0
2026-06-01,T19,SKU00525,3,0
2026-06-01,T19,SKU00526,70,12
2026-06-01,T19,SKU00527,3,0
2026-06-01,T19,SKU00528,10,0
2026-06-01,T19,SKU00531,16,0
2026-06-01,T19,SKU00533,21,0
2026-06-01,T19,SKU00535,6,0
2026-06-01,T19,SKU00536,7,0
2026-06-01,T19,SKU00538,2,0
2026-06-01,T19,SKU00541,23,8
2026-06-01,T19,SKU00546,40,4
2026-06-01,T19,SKU00547,19,0
2026-06-01,T19,SKU00552,2,0
2026-06-01,T19,SKU00556,30,0
2026-06-01,T19,SKU00557,5,0
2026-06-01,T19,SKU00560,21,10
2026-06-01,T19,SKU00564,7,3
2026-06-01,T19,SKU00565,16,0
2026-06-01,T19,SKU00570,4,0
2026-06-01,T19,SKU00571,12,0
2026-06-01,T19,SKU00577,20,0
2026-06-01,T19,SKU00588,15,0
2026-06-01,T19,SKU00589,21,0
2026-06-01,T19,SKU00591,3,0
2026-06-01,T19,SKU00592,4,0
2026-06-01,T19,SKU00596,2,0
2026-06-01,T19,SKU00597,14,0
2026-06-01,T19,SKU00598,7,0
2026-06-01,T19,SKU00600,4,0
2026-06-01,T19,SKU00604,2,0
2026-06-01,T19,SKU00605,97,0
2026-06-01,T19,SKU00608,2,0
2026-06-01,T19,SKU00609,3,0
2026-06-01,T19,SKU00614,7,0
2026-06-01,T19,SKU00616,8,0
2026-06-01,T19,SKU00617,3,14
2026-06-01,T19,SKU00619,8,0
2026-06-01,T19,SKU00620,9,11
2026-06-01,T19,SKU00622,13,0
2026-06-01,T19,SKU00625,5,0
2026-06-01,T19,SKU00627,5,0
2026-06-01,T19,SKU00630,8,0
2026-06-01,T19,SKU00631,5,0
2026-06-01,T19,SKU00633,47,0
2026-06-01,T19,SKU00634,17,0
2026-06-01,T19,SKU00637,3,0
2026-06-01,T19,SKU00638,2,12
2026-06-01,T19,SKU00644,2,0
2026-06-01,T19,SKU00645,32,0
2026-06-01,T19,SKU00649,39,0
2026-06-01,T19,SKU00650,25,0
2026-06-01,T19,SKU00651,42,0
2026-06-01,T19,SKU00653,8,0
2026-06-01,T19,SKU00656,9,0
2026-06-01,T19,SKU00658,3,0
2026-06-01,T19,SKU00662,17,0
2026-06-01,T19,SKU00665,11,0
2026-06-01,T19,SKU00670,2,0
2026-06-01,T19,SKU00674,7,0
2026-06-01,T19,SKU00678,35,0
2026-06-01,T19,SKU00680,6,0
2026-06-01,T19,SKU00681,65,0
2026-06-01,T19,SKU00683,23,0
2026-06-01,T19,SKU00685,8,0
2026-06-01,T19,SKU00687,21,0
2026-06-01,T19,SKU00690,3,0
2026-06-01,T19,SKU00691,4,0
2026-06-01,T19,SKU00692,11,0
2026-06-01,T19,SKU00695,3,0
2026-06-01,T19,SKU00696,10,0
2026-06-01,T19,SKU00697,17,0
2026-06-01,T19,SKU00698,3,0
2026-06-01,T19,SKU00701,11,0
2026-06-01,T19,SKU00705,8,0
2026-06-01,T19,SKU00711,6,0
2026-06-01,T19,SKU00718,6,0
2026-06-01,T19,SKU00719,35,2
2026-06-01,T19,SKU00722,19,0
2026-06-01,T19,SKU00723,71,0
2026-06-01,T19,SKU00724,5,0
2026-06-01,T19,SKU00727,12,0
2026-06-01,T19,SKU00731,13,0
2026-06-01,T19,SKU00734,7,0
2026-06-01,T19,SKU00735,91,0
2026-06-01,T19,SKU00737,20,14
2026-06-01,T19,SKU00739,51,0
2026-06-01,T19,SKU00742,5,0
2026-06-01,T19,SKU00743,17,0
2026-06-01,T19,SKU00744,22,0
2026-06-01,T19,SKU00746,24,0
2026-06-01,T19,SKU00748,22,0
2026-06-01,T19,SKU00752,31,0
2026-06-01,T19,SKU00753,7,0
2026-06-01,T19,SKU00759,19,0
2026-06-01,T19,SKU00760,13,0
2026-06-01,T19,SKU00761,11,0
2026-06-01,T19,SKU00763,9,0
2026-06-01,T19,SKU00767,8,0
2026-06-01,T19,SKU00773,32,0
2026-06-01,T19,SKU00776,8,0
2026-06-01,T19,SKU00777,13,0
2026-06-01,T19,SKU00778,19,0
2026-06-01,T19,SKU00783,8,0
2026-06-01,T19,SKU00785,19,0
2026-06-01,T19,SKU00789,3,0
2026-06-01,T19,SKU00792,29,0
2026-06-01,T19,SKU00793,10,0
2026-06-01,T19,SKU00797,6,0
2026-06-01,T20,SKU00004,48,0
2026-06-01,T20,SKU00008,8,0
2026-06-01,T20,SKU00010,9,0
2026-06-01,T20,SKU00025,12,0
2026-06-01,T20,SKU00035,3,0
2026-06-01,T20,SKU00036,26,16
2026-06-01,T20,SKU00038,31,0
2026-06-01,T20,SKU00039,1,0
2026-06-01,T20,SKU00042,10,0
2026-06-01,T20,SKU00047,3,0
2026-06-01,T20,SKU00048,21,0
2026-06-01,T20,SKU00052,4,3
2026-06-01,T20,SKU00054,6,0
2026-06-01,T20,SKU00058,8,0
2026-06-01,T20,SKU00061,23,0
2026-06-01,T20,SKU00062,9,0
2026-06-01,T20,SKU00071,10,0
2026-06-01,T20,SKU00072,13,13
2026-06-01,T20,SKU00074,24,0
2026-06-01,T20,SKU00075,4,0
2026-06-01,T20,SKU00077,15,13
2026-06-01,T20,SKU00083,11,0
2026-06-01,T20,SKU00097,18,0
2026-06-01,T20,SKU00098,2,0
2026-06-01,T20,SKU00100,21,0
2026-06-01,T20,SKU00101,16,0
2026-06-01,T20,SKU00113,29,0
2026-06-01,T20,SKU00114,2,0
2026-06-01,T20,SKU00118,3,0
2026-06-01,T20,SKU00121,12,0
2026-06-01,T20,SKU00133,18,0
2026-06-01,T20,SKU00134,3,0
2026-06-01,T20,SKU00135,22,0
2026-06-01,T20,SKU00136,53,0
2026-06-01,T20,SKU00138,4,0
2026-06-01,T20,SKU00141,20,0
2026-06-01,T20,SKU00142,3,0
2026-06-01,T20,SKU00143,20,0
2026-06-01,T20,SKU00144,15,0
2026-06-01,T20,SKU00145,14,0
2026-06-01,T20,SKU00146,5,0
2026-06-01,T20,SKU00148,28,0
2026-06-01,T20,SKU00152,39,7
2026-06-01,T20,SKU00153,10,0
2026-06-01,T20,SKU00155,4,0
2026-06-01,T20,SKU00158,13,0
2026-06-01,T20,SKU00159,13,0
2026-06-01,T20,SKU00161,5,0
2026-06-01,T20,SKU00162,3,0
2026-06-01,T20,SKU00164,9,0
2026-06-01,T20,SKU00167,30,7
2026-06-01,T20,SKU00170,2,0
2026-06-01,T20,SKU00175,13,0
2026-06-01,T20,SKU00181,55,0
2026-06-01,T20,SKU00189,19,0
2026-06-01,T20,SKU00190,34,0
2026-06-01,T20,SKU00194,24,0
2026-06-01,T20,SKU00196,26,0
2026-06-01,T20,SKU00199,17,0
2026-06-01,T20,SKU00200,3,0
2026-06-01,T20,SKU00201,9,0
2026-06-01,T20,SKU00204,49,0
2026-06-01,T20,SKU00206,3,0
2026-06-01,T20,SKU00208,3,0
2026-06-01,T20,SKU00209,18,0
2026-06-01,T20,SKU00212,11,18
2026-06-01,T20,SKU00215,4,0
2026-06-01,T20,SKU00220,5,0
2026-06-01,T20,SKU00222,2,0
2026-06-01,T20,SKU00225,11,0
2026-06-01,T20,SKU00226,2,11
2026-06-01,T20,SKU00233,8,0
2026-06-01,T20,SKU00236,21,0
2026-06-01,T20,SKU00240,8,0
2026-06-01,T20,SKU00242,31,0
2026-06-01,T20,SKU00248,5,0
2026-06-01,T20,SKU00250,51,0
2026-06-01,T20,SKU00251,20,0
2026-06-01,T20,SKU00252,5,0
2026-06-01,T20,SKU00264,3,0
2026-06-01,T20,SKU00269,12,0
2026-06-01,T20,SKU00276,9,0
2026-06-01,T20,SKU00279,37,0
2026-06-01,T20,SKU00281,38,0
2026-06-01,T20,SKU00284,9,0
2026-06-01,T20,SKU00288,2,0
2026-06-01,T20,SKU00289,2,0
2026-06-01,T20,SKU00293,2,0
2026-06-01,T20,SKU00298,22,0
2026-06-01,T20,SKU00302,22,0
2026-06-01,T20,SKU00311,10,0
2026-06-01,T20,SKU00312,2,1
2026-06-01,T20,SKU00314,60,0
2026-06-01,T20,SKU00317,9,0
2026-06-01,T20,SKU00320,24,0
2026-06-01,T20,SKU00321,6,0
2026-06-01,T20,SKU00322,18,0
2026-06-01,T20,SKU00325,10,0
2026-06-01,T20,SKU00328,8,0
2026-06-01,T20,SKU00330,35,0
2026-06-01,T20,SKU00331,4,0
2026-06-01,T20,SKU00333,17,0
2026-06-01,T20,SKU00334,77,0
2026-06-01,T20,SKU00335,5,0
2026-06-01,T20,SKU00338,9,0
2026-06-01,T20,SKU00343,7,12
2026-06-01,T20,SKU00344,54,0
2026-06-01,T20,SKU00347,4,0
2026-06-01,T20,SKU00352,10,0
2026-06-01,T20,SKU00354,30,0
2026-06-01,T20,SKU00356,13,17
2026-06-01,T20,SKU00358,3,0
2026-06-01,T20,SKU00359,5,0
2026-06-01,T20,SKU00366,2,0
2026-06-01,T20,SKU00367,27,0
2026-06-01,T20,SKU00369,38,0
2026-06-01,T20,SKU00372,8,0
2026-06-01,T20,SKU00373,43,4
2026-06-01,T20,SKU00374,4,0
2026-06-01,T20,SKU00378,2,0
2026-06-01,T20,SKU00383,115,0
2026-06-01,T20,SKU00384,3,7
2026-06-01,T20,SKU00389,30,0
2026-06-01,T20,SKU00392,2,0
2026-06-01,T20,SKU00398,76,0
2026-06-01,T20,SKU00400,16,0
2026-06-01,T20,SKU00404,6,0
2026-06-01,T20,SKU00406,4,0
2026-06-01,T20,SKU00410,18,0
2026-06-01,T20,SKU00413,2,0
2026-06-01,T20,SKU00415,9,0
2026-06-01,T20,SKU00416,3,0
2026-06-01,T20,SKU00417,43,15
2026-06-01,T20,SKU00418,3,0
2026-06-01,T20,SKU00419,4,0
2026-06-01,T20,SKU00422,9,0
2026-06-01,T20,SKU00426,9,0
2026-06-01,T20,SKU00430,15,0
2026-06-01,T20,SKU00432,11,0
2026-06-01,T20,SKU00433,12,0
2026-06-01,T20,SKU00434,4,0
2026-06-01,T20,SKU00438,3,3
2026-06-01,T20,SKU00439,1,17
2026-06-01,T20,SKU00441,4,0
2026-06-01,T20,SKU00443,3,0
2026-06-01,T20,SKU00446,13,0
2026-06-01,T20,SKU00453,15,0
2026-06-01,T20,SKU00457,17,0
2026-06-01,T20,SKU00459,21,0
2026-06-01,T20,SKU00460,17,0
2026-06-01,T20,SKU00464,15,0
2026-06-01,T20,SKU00466,3,0
2026-06-01,T20,SKU00471,43,0
2026-06-01,T20,SKU00473,14,0
2026-06-01,T20,SKU00475,9,17
2026-06-01,T20,SKU00476,16,0
2026-06-01,T20,SKU00477,7,0
2026-06-01,T20,SKU00481,11,0
2026-06-01,T20,SKU00483,6,0
2026-06-01,T20,SKU00490,21,0
2026-06-01,T20,SKU00506,7,11
2026-06-01,T20,SKU00510,17,0
2026-06-01,T20,SKU00515,7,0
2026-06-01,T20,SKU00517,10,0
2026-06-01,T20,SKU00520,4,0
2026-06-01,T20,SKU00525,4,0
2026-06-01,T20,SKU00526,63,0
2026-06-01,T20,SKU00527,3,0
2026-06-01,T20,SKU00528,8,0
2026-06-01,T20,SKU00530,81,0
2026-06-01,T20,SKU00531,16,0
2026-06-01,T20,SKU00533,14,0
2026-06-01,T20,SKU00535,7,0
2026-06-01,T20,SKU00536,5,0
2026-06-01,T20,SKU00539,3,19
2026-06-01,T20,SKU00542,5,0
2026-06-01,T20,SKU00543,7,0
2026-06-01,T20,SKU00546,30,0
2026-06-01,T20,SKU00547,16,0
2026-06-01,T20,SKU00548,15,0
2026-06-01,T20,SKU00552,3,0
2026-06-01,T20,SKU00559,24,16
2026-06-01,T20,SKU00560,18,0
2026-06-01,T20,SKU00562,16,0
2026-06-01,T20,SKU00566,13,0
2026-06-01,T20,SKU00568,10,0
2026-06-01,T20,SKU00570,3,0
2026-06-01,T20,SKU00572,3,0
2026-06-01,T20,SKU00573,18,7
2026-06-01,T20,SKU00574,9,0
2026-06-01,T20,SKU00581,18,0
2026-06-01,T20,SKU00582,5,0
2026-06-01,T20,SKU00583,10,0
2026-06-01,T20,SKU00593,3,0
2026-06-01,T20,SKU00597,11,19
2026-06-01,T20,SKU00601,9,0
2026-06-01,T20,SKU00603,8,0
2026-06-01,T20,SKU00604,3,0
2026-06-01,T20,SKU00608,2,0
2026-06-01,T20,SKU00609,3,0
2026-06-01,T20,SKU00611,11,18
2026-06-01,T20,SKU00614,13,0
2026-06-01,T20,SKU00619,16,0
2026-06-01,T20,SKU00623,8,0
2026-06-01,T20,SKU00624,10,0
2026-06-01,T20,SKU00628,36,0
2026-06-01,T20,SKU00629,12,0
2026-06-01,T20,SKU00630,11,0
2026-06-01,T20,SKU00633,28,0
2026-06-01,T20,SKU00642,36,0
2026-06-01,T20,SKU00644,2,0
2026-06-01,T20,SKU00646,15,0
2026-06-01,T20,SKU00648,4,0
2026-06-01,T20,SKU00650,25,0
2026-06-01,T20,SKU00652,19,0
2026-06-01,T20,SKU00654,24,0
2026-06-01,T20,SKU00661,40,0
2026-06-01,T20,SKU00662,10,0
2026-06-01,T20,SKU00664,77,0
2026-06-01,T20,SKU00667,3,0
2026-06-01,T20,SKU00668,48,0
2026-06-01,T20,SKU00669,14,14
2026-06-01,T20,SKU00673,49,15
2026-06-01,T20,SKU00680,8,0
2026-06-01,T20,SKU00681,61,0
2026-06-01,T20,SKU00683,16,0
2026-06-01,T20,SKU00687,23,0
2026-06-01,T20,SKU00689,81,0
2026-06-01,T20,SKU00690,3,15
2026-06-01,T20,SKU00691,4,0
2026-06-01,T20,SKU00698,4,0
2026-06-01,T20,SKU00700,8,0
2026-06-01,T20,SKU00706,8,0
2026-06-01,T20,SKU00710,18,0
2026-06-01,T20,SKU00711,12,0
2026-06-01,T20,SKU00716,9,0
2026-06-01,T20,SKU00718,11,0
2026-06-01,T20,SKU00721,16,0
2026-06-01,T20,SKU00722,21,0
2026-06-01,T20,SKU00723,56,0
2026-06-01,T20,SKU00732,36,0
2026-06-01,T20,SKU00734,6,0
2026-06-01,T20,SKU00737,44,0
2026-06-01,T20,SKU00738,1,0
2026-06-01,T20,SKU00739,54,13
2026-06-01,T20,SKU00743,7,0
2026-06-01,T20,SKU00744,21,0
2026-06-01,T20,SKU00748,17,0
2026-06-01,T20,SKU00749,4,0
2026-06-01,T20,SKU00753,7,0
2026-06-01,T20,SKU00759,12,0
2026-06-01,T20,SKU00760,22,0
2026-06-01,T20,SKU00761,7,0
2026-06-01,T20,SKU00765,32,0
2026-06-01,T20,SKU00775,8,0
2026-06-01,T20,SKU00778,24,0
2026-06-01,T20,SKU00780,14,0
2026-06-01,T20,SKU00790,4,0
2026-06-01,T20,SKU00791,11,0
2026-06-01,T20,SKU00794,17,0
2026-06-01,T20,SKU00795,3,0
2026-06-01,T20,SKU00798,8,0
2026-06-01,T20,SKU00799,1,0
2026-06-01,T21,SKU00001,26,0
2026-06-01,T21,SKU00002,32,0
2026-06-01,T21,SKU00004,33,0
2026-06-01,T21,SKU00006,14,0
2026-06-01,T21,SKU00010,7,0
2026-06-01,T21,SKU00019,11,0
2026-06-01,T21,SKU00024,3,2
2026-06-01,T21,SKU00026,42,1
2026-06-01,T21,SKU00032,52,0
2026-06-01,T21,SKU00035,3,0
2026-06-01,T21,SKU00037,3,0
2026-06-01,T21,SKU00042,8,19
2026-06-01,T21,SKU00043,3,1
2026-06-01,T21,SKU00046,2,0
2026-06-01,T21,SKU00047,2,5
2026-06-01,T21,SKU00049,14,0
2026-06-01,T21,SKU00054,5,6
2026-06-01,T21,SKU00059,3,0
2026-06-01,T21,SKU00061,21,0
2026-06-01,T21,SKU00063,12,0
2026-06-01,T21,SKU00065,19,0
2026-06-01,T21,SKU00066,13,0
2026-06-01,T21,SKU00067,17,0
2026-06-01,T21,SKU00068,9,0
2026-06-01,T21,SKU00073,27,0
2026-06-01,T21,SKU00074,42,0
2026-06-01,T21,SKU00076,48,18
2026-06-01,T21,SKU00077,11,0
2026-06-01,T21,SKU00081,16,0
2026-06-01,T21,SKU00082,3,0
2026-06-01,T21,SKU00084,8,0
2026-06-01,T21,SKU00089,12,0
2026-06-01,T21,SKU00093,12,0
2026-06-01,T21,SKU00096,3,0
2026-06-01,T21,SKU00097,24,15
2026-06-01,T21,SKU00100,16,0
2026-06-01,T21,SKU00113,41,10
2026-06-01,T21,SKU00114,3,0
2026-06-01,T21,SKU00117,11,0
2026-06-01,T21,SKU00118,2,0
2026-06-01,T21,SKU00123,33,0
2026-06-01,T21,SKU00131,19,0
2026-06-01,T21,SKU00132,16,0
2026-06-01,T21,SKU00133,17,0
2026-06-01,T21,SKU00136,62,0
2026-06-01,T21,SKU00142,2,0
2026-06-01,T21,SKU00144,16,0
2026-06-01,T21,SKU00145,19,0
2026-06-01,T21,SKU00146,11,13
2026-06-01,T21,SKU00148,18,0
2026-06-01,T21,SKU00149,2,3
2026-06-01,T21,SKU00153,20,0
2026-06-01,T21,SKU00155,6,0
2026-06-01,T21,SKU00156,80,0
2026-06-01,T21,SKU00162,2,0
2026-06-01,T21,SKU00164,6,0
2026-06-01,T21,SKU00168,8,14
2026-06-01,T21,SKU00170,3,0
2026-06-01,T21,SKU00193,3,0
2026-06-01,T21,SKU00200,4,0
2026-06-01,T21,SKU00204,67,0
2026-06-01,T21,SKU00207,3,0
2026-06-01,T21,SKU00209,18,0
2026-06-01,T21,SKU00212,8,0
2026-06-01,T21,SKU00215,2,0
2026-06-01,T21,SKU00228,54,0
2026-06-01,T21,SKU00231,2,0
2026-06-01,T21,SKU00235,7,0
2026-06-01,T21,SKU00243,10,0
2026-06-01,T21,SKU00246,2,0
2026-06-01,T21,SKU00247,23,0
2026-06-01,T21,SKU00248,2,0
2026-06-01,T21,SKU00249,20,0
2026-06-01,T21,SKU00250,28,0
2026-06-01,T21,SKU00252,5,0
2026-06-01,T21,SKU00253,2,0
2026-06-01,T21,SKU00255,10,0
2026-06-01,T21,SKU00258,3,0
2026-06-01,T21,SKU00259,65,0
2026-06-01,T21,SKU00260,7,0
2026-06-01,T21,SKU00265,33,0
2026-06-01,T21,SKU00267,2,12
2026-06-01,T21,SKU00269,9,0
2026-06-01,T21,SKU00271,24,0
2026-06-01,T21,SKU00273,28,0
2026-06-01,T21,SKU00276,10,0
2026-06-01,T21,SKU00281,42,0
2026-06-01,T21,SKU00283,17,0
2026-06-01,T21,SKU00286,6,0
2026-06-01,T21,SKU00288,3,0
2026-06-01,T21,SKU00291,9,0
2026-06-01,T21,SKU00294,5,0
2026-06-01,T21,SKU00295,38,0
2026-06-01,T21,SKU00298,19,0
2026-06-01,T21,SKU00299,3,0
2026-06-01,T21,SKU00301,7,0
2026-06-01,T21,SKU00302,19,0
2026-06-01,T21,SKU00305,7,0
2026-06-01,T21,SKU00308,36,0
2026-06-01,T21,SKU00310,21,0
2026-06-01,T21,SKU00311,19,0
2026-06-01,T21,SKU00313,23,0
2026-06-01,T21,SKU00314,70,0
2026-06-01,T21,SKU00316,3,0
2026-06-01,T21,SKU00319,1,0
2026-06-01,T21,SKU00320,42,11
2026-06-01,T21,SKU00322,16,0
2026-06-01,T21,SKU00328,8,0
2026-06-01,T21,SKU00330,23,0
2026-06-01,T21,SKU00338,7,0
2026-06-01,T21,SKU00340,2,0
2026-06-01,T21,SKU00341,29,0
2026-06-01,T21,SKU00343,5,0
2026-06-01,T21,SKU00350,9,0
2026-06-01,T21,SKU00351,14,0
2026-06-01,T21,SKU00352,9,0
2026-06-01,T21,SKU00356,17,0
2026-06-01,T21,SKU00358,2,0
2026-06-01,T21,SKU00365,4,0
2026-06-01,T21,SKU00366,3,0
2026-06-01,T21,SKU00372,10,0
2026-06-01,T21,SKU00373,40,0
2026-06-01,T21,SKU00375,56,0
2026-06-01,T21,SKU00378,3,0
2026-06-01,T21,SKU00380,12,0
2026-06-01,T21,SKU00391,3,0
2026-06-01,T21,SKU00399,11,0
2026-06-01,T21,SKU00400,21,17
2026-06-01,T21,SKU00404,6,0
2026-06-01,T21,SKU00405,32,3
2026-06-01,T21,SKU00406,10,0
2026-06-01,T21,SKU00407,26,0
2026-06-01,T21,SKU00411,4,0
2026-06-01,T21,SKU00413,4,18
2026-06-01,T21,SKU00415,12,0
2026-06-01,T21,SKU00417,65,0
2026-06-01,T21,SKU00424,6,0
2026-06-01,T21,SKU00425,4,0
2026-06-01,T21,SKU00428,9,10
2026-06-01,T21,SKU00430,6,0
2026-06-01,T21,SKU00432,8,9
2026-06-01,T21,SKU00433,8,0
2026-06-01,T21,SKU00437,1,0
2026-06-01,T21,SKU00438,2,0
2026-06-01,T21,SKU00439,2,0
2026-06-01,T21,SKU00441,4,0
2026-06-01,T21,SKU00447,84,0
2026-06-01,T21,SKU00448,14,0
2026-06-01,T21,SKU00455,53,0
2026-06-01,T21,SKU00459,19,0
2026-06-01,T21,SKU00460,32,11
2026-06-01,T21,SKU00461,3,0
2026-06-01,T21,SKU00464,20,0
2026-06-01,T21,SKU00466,0,0
2026-06-01,T21,SKU00473,20,0
2026-06-01,T21,SKU00474,24,0
2026-06-01,T21,SKU00477,7,0
2026-06-01,T21,SKU00481,8,0
2026-06-01,T21,SKU00484,4,0
2026-06-01,T21,SKU00485,8,3
2026-06-01,T21,SKU00486,14,0
2026-06-01,T21,SKU00488,21,0
2026-06-01,T21,SKU00489,8,0
2026-06-01,T21,SKU00500,9,0
2026-06-01,T21,SKU00506,6,0
2026-06-01,T21,SKU00509,21,0
2026-06-01,T21,SKU00510,8,0
2026-06-01,T21,SKU00513,9,0
2026-06-01,T21,SKU00522,6,0
2026-06-01,T21,SKU00524,8,0
2026-06-01,T21,SKU00525,4,0
2026-06-01,T21,SKU00527,3,0
2026-06-01,T21,SKU00538,3,0
2026-06-01,T21,SKU00541,17,0
2026-06-01,T21,SKU00542,8,0
2026-06-01,T21,SKU00543,8,0
2026-06-01,T21,SKU00547,18,0
2026-06-01,T21,SKU00558,8,0
2026-06-01,T21,SKU00559,21,12
2026-06-01,T21,SKU00560,16,0
2026-06-01,T21,SKU00562,13,0
2026-06-01,T21,SKU00563,29,0
2026-06-01,T21,SKU00564,8,0
2026-06-01,T21,SKU00566,17,0
2026-06-01,T21,SKU00569,15,15
2026-06-01,T21,SKU00570,3,0
2026-06-01,T21,SKU00571,7,0
2026-06-01,T21,SKU00572,3,0
2026-06-01,T21,SKU00574,7,0
2026-06-01,T21,SKU00582,3,0
2026-06-01,T21,SKU00583,6,0
2026-06-01,T21,SKU00586,6,0
2026-06-01,T21,SKU00588,18,0
2026-06-01,T21,SKU00589,12,0
2026-06-01,T21,SKU00595,7,0
2026-06-01,T21,SKU00605,46,0
2026-06-01,T21,SKU00606,7,0
2026-06-01,T21,SKU00607,31,0
2026-06-01,T21,SKU00608,5,0
2026-06-01,T21,SKU00609,2,0
2026-06-01,T21,SKU00613,6,0
2026-06-01,T21,SKU00617,3,0
2026-06-01,T21,SKU00620,7,0
2026-06-01,T21,SKU00623,8,0
2026-06-01,T21,SKU00624,13,0
2026-06-01,T21,SKU00627,8,0
2026-06-01,T21,SKU00628,43,0
2026-06-01,T21,SKU00630,13,16
2026-06-01,T21,SKU00631,2,6
2026-06-01,T21,SKU00632,3,0
2026-06-01,T21,SKU00634,19,0
2026-06-01,T21,SKU00637,2,1
2026-06-01,T21,SKU00640,85,2
2026-06-01,T21,SKU00641,10,0
2026-06-01,T21,SKU00644,1,3
2026-06-01,T21,SKU00645,29,0
2026-06-01,T21,SKU00651,32,0
2026-06-01,T21,SKU00656,7,0
2026-06-01,T21,SKU00659,24,0
2026-06-01,T21,SKU00660,5,0
2026-06-01,T21,SKU00661,41,0
2026-06-01,T21,SKU00664,87,0
2026-06-01,T21,SKU00665,10,0
2026-06-01,T21,SKU00668,32,0
2026-06-01,T21,SKU00669,19,4
2026-06-01,T21,SKU00673,34,0
2026-06-01,T21,SKU00674,10,0
2026-06-01,T21,SKU00677,96,18
2026-06-01,T21,SKU00681,61,0
2026-06-01,T21,SKU00682,2,12
2026-06-01,T21,SKU00687,17,17
2026-06-01,T21,SKU00689,71,0
2026-06-01,T21,SKU00690,3,0
2026-06-01,T21,SKU00693,21,0
2026-06-01,T21,SKU00695,2,0
2026-06-01,T21,SKU00696,17,2
2026-06-01,T21,SKU00697,16,0
2026-06-01,T21,SKU00700,5,19
2026-06-01,T21,SKU00702,19,0
2026-06-01,T21,SKU00704,9,0
2026-06-01,T21,SKU00706,7,0
2026-06-01,T21,SKU00710,15,0
2026-06-01,T21,SKU00713,1,15
2026-06-01,T21,SKU00718,11,6
2026-06-01,T21,SKU00719,16,0
2026-06-01,T21,SKU00721,17,0
2026-06-01,T21,SKU00723,51,0
2026-06-01,T21,SKU00737,15,0
2026-06-01,T21,SKU00738,4,0
2026-06-01,T21,SKU00739,18,0
2026-06-01,T21,SKU00743,17,0
2026-06-01,T21,SKU00750,15,0
2026-06-01,T21,SKU00751,30,0
2026-06-01,T21,SKU00752,22,0
2026-06-01,T21,SKU00753,10,0
2026-06-01,T21,SKU00755,8,0
2026-06-01,T21,SKU00759,13,0
2026-06-01,T21,SKU00763,8,0
2026-06-01,T21,SKU00770,7,0
2026-06-01,T21,SKU00773,24,0
2026-06-01,T21,SKU00774,28,0
2026-06-01,T21,SKU00777,12,0
2026-06-01,T21,SKU00778,12,0
2026-06-01,T21,SKU00780,11,0
2026-06-01,T21,SKU00785,6,0
2026-06-01,T21,SKU00789,2,0
2026-06-01,T21,SKU00790,9,0
2026-06-01,T21,SKU00792,36,5
2026-06-01,T21,SKU00793,9,0
2026-06-01,T21,SKU00794,14,0
2026-06-01,T21,SKU00795,2,0
2026-06-01,T21,SKU00796,3,0
2026-06-01,T21,SKU00797,17,0
2026-06-01,T21,SKU00799,3,0
2026-06-01,T22,SKU00001,16,0
2026-06-01,T22,SKU00005,5,0
2026-06-01,T22,SKU00008,11,0
2026-06-01,T22,SKU00010,11,0
2026-06-01,T22,SKU00013,31,0
2026-06-01,T22,SKU00015,8,0
2026-06-01,T22,SKU00019,18,0
2026-06-01,T22,SKU00022,4,8
2026-06-01,T22,SKU00025,16,0
2026-06-01,T22,SKU00026,40,0
2026-06-01,T22,SKU00030,5,0
2026-06-01,T22,SKU00038,31,0
2026-06-01,T22,SKU00042,14,0
2026-06-01,T22,SKU00043,11,0
2026-06-01,T22,SKU00046,2,0
2026-06-01,T22,SKU00047,4,0
2026-06-01,T22,SKU00049,39,0
2026-06-01,T22,SKU00055,5,0
2026-06-01,T22,SKU00058,16,0
2026-06-01,T22,SKU00062,7,0
2026-06-01,T22,SKU00068,13,0
2026-06-01,T22,SKU00073,29,0
2026-06-01,T22,SKU00074,47,16
2026-06-01,T22,SKU00076,32,0
2026-06-01,T22,SKU00077,20,0
2026-06-01,T22,SKU00083,8,0
2026-06-01,T22,SKU00086,37,8
2026-06-01,T22,SKU00087,7,0
2026-06-01,T22,SKU00100,14,0
2026-06-01,T22,SKU00101,10,0
2026-06-01,T22,SKU00103,2,0
2026-06-01,T22,SKU00110,62,0
2026-06-01,T22,SKU00115,3,0
2026-06-01,T22,SKU00118,4,0
2026-06-01,T22,SKU00119,15,0
2026-06-01,T22,SKU00120,11,0
2026-06-01,T22,SKU00132,18,0
2026-06-01,T22,SKU00134,3,0
2026-06-01,T22,SKU00141,14,0
2026-06-01,T22,SKU00148,15,0
2026-06-01,T22,SKU00152,20,0
